month,ecosystem,stack_overflow_tag_anchor,github_repo_group,representative_repo_count,month_index,post_chatgpt,so_dependence_pre,treatment_intensity,active_repos_observed,stackoverflow_questions_month,issues_opened,median_close_days,avg_first_response_hours,backlog_open_end_month,is_synthetic,exposure_bucket,months_since_chatgpt,post_period_label,high_exposure,issues_per_active_repo,backlog_per_active_repo,questions_per_active_repo,avg_first_response_days,log_issues_opened,log_backlog_open_end_month,issue_burden_index,year,calendar_month,quarter,repo_scale,post_trend_months,season_sin,season_cos,lag_issues_opened,lag_backlog_open_end_month,lag_avg_first_response_hours,delta_issues_opened,delta_backlog_open_end_month,delta_avg_first_response_hours,log1p_issues_opened,log1p_backlog_open_end_month,active_repos_z,questions_per_active_repo_z,repo_scale_z
2022-10-01,python,python,psf/requests | pandas-dev/pandas | pallets/flask,3,21,0,0.82,0.0,138,415,65,9.26,14.32,159,1,high,-2,pre,1,0.4710144927536231,1.1521739130434785,3.0072463768115942,0.5966666666666667,4.189654742026425,5.075173815233827,-0.3810370171892001,2022,10,4,4.9344739331306915,0,-0.8660254037844386,0.5000000000000001,57.0,151.0,15.36,8.0,8.0,-1.0399999999999991,4.189654742026425,5.075173815233827,1.0615314476400013,-0.03648869160233166,1.1005035280264512
2022-11-01,python,python,psf/requests | pandas-dev/pandas | pallets/flask,3,22,0,0.82,0.0,139,428,62,10.19,14.37,162,1,high,-1,pre,1,0.4460431654676259,1.1654676258992809,3.079136690647482,0.59875,4.143134726391533,5.093750200806762,-0.1443706497720302,2022,11,4,4.941642422609304,0,-0.5000000000000004,0.8660254037844384,65.0,159.0,14.32,-3.0,3.0,0.049999999999998934,4.143134726391533,5.093750200806762,1.103429697808956,0.10441891767123197,1.1360208640041487
2022-12-01,python,python,psf/requests | pandas-dev/pandas | pallets/flask,3,23,1,0.82,0.82,134,382,66,11.2,17.86,171,1,high,0,post,1,0.4925373134328358,1.2761194029850746,2.8507462686567164,0.7441666666666666,4.204692619390966,5.147494476813453,1.0454469244698628,2022,12,4,4.90527477843843,0,-2.4492935982947064e-16,1.0,62.0,162.0,14.37,4.0,9.0,3.49,4.204692619390966,5.147494476813453,0.8939384469641823,-0.3432345508775983,0.9558320193963546
2023-01-01,python,python,psf/requests | pandas-dev/pandas | pallets/flask,3,24,1,0.82,0.82,139,398,64,11.59,16.63,154,1,high,1,post,1,0.460431654676259,1.1079136690647482,2.8633093525179856,0.6929166666666666,4.174387269895637,5.043425116919247,0.7217264954795785,2023,1,1,4.941642422609304,1,0.49999999999999994,0.8660254037844387,66.0,171.0,17.86,-2.0,-17.0,-1.2300000000000004,4.174387269895637,5.043425116919247,1.103429697808956,-0.3186104531718094,1.1360208640041487
2023-02-01,python,python,psf/requests | pandas-dev/pandas | pallets/flask,3,25,1,0.82,0.82,141,409,74,10.98,16.88,169,1,high,2,post,1,0.524822695035461,1.198581560283688,2.900709219858156,0.7033333333333333,4.31748811353631,5.135798437050262,0.9552584505334332,2023,2,1,4.955827057601261,2,0.8660254037844386,0.5000000000000001,64.0,154.0,16.63,10.0,15.0,0.25,4.31748811353631,5.135798437050262,1.1872261981468655,-0.24530536361437436,1.2063007253659406
2023-03-01,python,python,psf/requests | pandas-dev/pandas | pallets/flask,3,26,1,0.82,0.82,141,407,71,9.83,16.96,169,1,high,3,post,1,0.5035460992907801,1.198581560283688,2.8865248226950353,0.7066666666666667,4.276666119016055,5.135798437050262,0.5062673103504036,2023,3,1,4.955827057601261,3,1.0,6.123233995736766e-17,74.0,169.0,16.88,-3.0,0.0,0.08000000000000185,4.276666119016055,5.135798437050262,1.1872261981468655,-0.2731072938967307,1.2063007253659406
2023-04-01,python,python,psf/requests | pandas-dev/pandas | pallets/flask,3,27,1,0.82,0.82,146,394,75,10.78,16.16,164,1,high,4,post,1,0.5136986301369864,1.1232876712328768,2.6986301369863015,0.6733333333333333,4.330733340286331,5.10594547390058,0.713747446633827,2023,4,2,4.990432586778736,4,0.8660254037844387,-0.49999999999999983,71.0,169.0,16.96,4.0,-5.0,-0.8000000000000007,4.330733340286331,5.10594547390058,1.396717448991639,-0.641387658047938,1.3777589119405993
2023-05-01,python,python,psf/requests | pandas-dev/pandas | pallets/flask,3,28,1,0.82,0.82,145,400,75,10.73,15.5,176,1,high,5,post,1,0.5172413793103449,1.2137931034482758,2.7586206896551726,0.6458333333333334,4.330733340286331,5.176149732573829,0.6691522308471857,2023,5,2,4.983606621708336,5,0.49999999999999994,-0.8660254037844387,75.0,164.0,16.16,0.0,12.0,-0.6600000000000001,4.330733340286331,5.176149732573829,1.3548191988226843,-0.5238040100634911,1.3439386635464645
2023-06-01,python,python,psf/requests | pandas-dev/pandas | pallets/flask,3,29,1,0.82,0.82,147,410,72,10.43,15.94,173,1,high,6,post,1,0.4897959183673469,1.1768707482993197,2.7891156462585034,0.6641666666666667,4.290459441148391,5.159055299214529,0.5250663279080543,2023,6,2,4.997212273764115,6,1.2246467991473532e-16,-1.0,75.0,176.0,15.5,-3.0,-3.0,0.4399999999999995,4.290459441148391,5.159055299214529,1.4386156991605938,-0.4640327947133175,1.4113498687525954
2023-07-01,python,python,psf/requests | pandas-dev/pandas | pallets/flask,3,30,1,0.82,0.82,147,382,77,11.04,16.17,178,1,high,7,post,1,0.5238095238095238,1.2108843537414966,2.598639455782313,0.6737500000000001,4.356708826689592,5.187385805840755,0.947558895208543,2023,7,3,4.997212273764115,7,-0.4999999999999998,-0.8660254037844388,72.0,173.0,15.94,5.0,5.0,0.2300000000000022,4.356708826689592,5.187385805840755,1.4386156991605938,-0.8373730013620964,1.4113498687525954
2023-08-01,python,python,psf/requests | pandas-dev/pandas | pallets/flask,3,31,1,0.82,0.82,148,388,76,10.67,16.56,172,1,high,8,post,1,0.5135135135135135,1.162162162162162,2.6216216216216215,0.69,4.343805421853684,5.153291594497779,0.8189290552941423,2023,8,3,5.003946305945459,8,-0.8660254037844384,-0.5000000000000004,77.0,178.0,16.17,-1.0,-6.0,0.389999999999997,4.343805421853684,5.153291594497779,1.4805139493295485,-0.792327127007756,1.444714622119819
2023-09-01,python,python,psf/requests | pandas-dev/pandas | pallets/flask,3,32,1,0.82,0.82,143,395,79,10.92,17.2,180,1,high,9,post,1,0.5524475524475524,1.2587412587412588,2.762237762237762,0.7166666666666667,4.382026634673881,5.198497031265826,1.2020253172465811,2023,9,3,4.969813299576001,9,-1.0,-1.8369701987210297e-16,76.0,172.0,16.56,3.0,8.0,0.6400000000000006,4.382026634673881,5.198497031265826,1.2710226984847748,-0.5167144172798913,1.2755976193300465
2023-10-01,python,python,psf/requests | pandas-dev/pandas | pallets/flask,3,33,1,0.82,0.82,145,389,73,11.05,16.61,170,1,high,10,post,1,0.503448275862069,1.1724137931034482,2.682758620689655,0.6920833333333333,4.30406509320417,5.14166355650266,0.873333201300519,2023,10,4,4.983606621708336,10,-0.8660254037844386,0.5000000000000001,79.0,180.0,17.2,-6.0,-10.0,-0.5899999999999999,4.30406509320417,5.14166355650266,1.3548191988226843,-0.6724964027115402,1.3439386635464645
2023-11-01,python,python,psf/requests | pandas-dev/pandas | pallets/flask,3,34,1,0.82,0.82,135,401,70,11.22,15.72,174,1,high,11,post,1,0.5185185185185185,1.288888888888889,2.9703703703703703,0.655,4.2626798770413155,5.1647859739235145,0.796190416758006,2023,11,4,4.912654885736052,11,-0.5000000000000004,0.8660254037844384,73.0,170.0,16.61,-3.0,4.0,-0.8899999999999988,4.2626798770413155,5.1647859739235145,0.9358366971331371,-0.10876699489436,0.9923978469982755
2023-12-01,python,python,psf/requests | pandas-dev/pandas | pallets/flask,3,35,1,0.82,0.82,145,395,73,11.75,15.95,174,1,high,12,post,1,0.503448275862069,1.2,2.7241379310344827,0.6645833333333333,4.30406509320417,5.1647859739235145,1.0098130828916745,2023,12,4,4.983606621708336,12,-2.4492935982947064e-16,1.0,70.0,174.0,15.72,3.0,0.0,0.22999999999999865,4.30406509320417,5.1647859739235145,1.3548191988226843,-0.59139146126715,1.3439386635464645
2024-01-01,python,python,psf/requests | pandas-dev/pandas | pallets/flask,3,36,1,0.82,0.82,138,395,71,11.46,16.8,181,1,high,13,post,1,0.5144927536231884,1.3115942028985508,2.86231884057971,0.7000000000000001,4.276666119016055,5.204006687076795,1.122106413182508,2024,1,1,4.9344739331306915,13,0.49999999999999994,0.8660254037844387,73.0,174.0,15.95,-2.0,7.0,0.8500000000000014,4.276666119016055,5.204006687076795,1.0615314476400013,-0.32055189231335984,1.1005035280264512
2024-02-01,python,python,psf/requests | pandas-dev/pandas | pallets/flask,3,37,1,0.82,0.82,143,385,72,10.39,17.32,173,1,high,14,post,1,0.5034965034965035,1.2097902097902098,2.6923076923076925,0.7216666666666667,4.290459441148391,5.159055299214529,0.7946871667021971,2024,2,1,4.969813299576001,14,0.8660254037844386,0.5000000000000001,71.0,181.0,16.8,1.0,-8.0,0.5199999999999996,4.290459441148391,5.159055299214529,1.2710226984847748,-0.6537798777628341,1.2755976193300465
2024-03-01,python,python,psf/requests | pandas-dev/pandas | pallets/flask,3,38,1,0.82,0.82,139,384,72,11.02,16.48,177,1,high,15,post,1,0.5179856115107914,1.2733812949640289,2.762589928057554,0.6866666666666666,4.290459441148391,5.181783550292085,0.9120287575671596,2024,3,1,4.941642422609304,15,1.0,6.123233995736766e-17,72.0,173.0,17.32,0.0,4.0,-0.8399999999999999,4.290459441148391,5.181783550292085,1.103429697808956,-0.5160241595652284,1.1360208640041487
2024-04-01,python,python,psf/requests | pandas-dev/pandas | pallets/flask,3,39,1,0.82,0.82,136,373,73,10.19,16.78,172,1,high,16,post,1,0.5367647058823529,1.2647058823529411,2.7426470588235294,0.6991666666666667,4.30406509320417,5.153291594497779,0.7167046854870327,2024,4,2,4.919980925828125,16,0.8660254037844387,-0.49999999999999983,72.0,177.0,16.48,1.0,-5.0,0.3000000000000007,4.30406509320417,5.153291594497779,0.9777349473020919,-0.5551129029004802,1.0286957906742138
2024-05-01,python,python,psf/requests | pandas-dev/pandas | pallets/flask,3,40,1,0.82,0.82,139,381,72,11.09,16.11,167,1,high,17,post,1,0.5179856115107914,1.2014388489208634,2.741007194244604,0.67125,4.290459441148391,5.123963979403259,0.7955627200397026,2024,5,2,4.941642422609304,17,0.49999999999999994,-0.8660254037844387,73.0,172.0,16.78,-1.0,-5.0,-0.6700000000000017,4.290459441148391,5.123963979403259,1.103429697808956,-0.5583270966495332,1.1360208640041487
2024-06-01,python,python,psf/requests | pandas-dev/pandas | pallets/flask,3,41,1,0.82,0.82,135,374,71,10.21,17.28,168,1,high,18,post,1,0.5259259259259259,1.2444444444444445,2.77037037037037,0.7200000000000001,4.276666119016055,5.1298987149230735,0.7340781454478067,2024,6,2,4.912654885736052,18,1.2246467991473532e-16,-1.0,72.0,167.0,16.11,-1.0,1.0,1.1700000000000017,4.276666119016055,5.1298987149230735,0.9358366971331371,-0.5007742118755787,0.9923978469982755
2024-07-01,python,python,psf/requests | pandas-dev/pandas | pallets/flask,3,42,1,0.82,0.82,138,389,75,11.22,17.48,186,1,high,19,post,1,0.5434782608695652,1.3478260869565215,2.818840579710145,0.7283333333333334,4.330733340286331,5.231108616854587,1.321665925347774,2024,7,3,4.9344739331306915,19,-0.4999999999999998,-0.8660254037844388,71.0,168.0,17.28,4.0,18.0,0.1999999999999993,4.330733340286331,5.231108616854587,1.0615314476400013,-0.4057708525266677,1.1005035280264512
2024-08-01,python,python,psf/requests | pandas-dev/pandas | pallets/flask,3,43,1,0.82,0.82,143,373,72,10.75,14.54,177,1,high,20,post,1,0.5034965034965035,1.2377622377622377,2.6083916083916083,0.6058333333333333,4.290459441148391,5.181783550292085,0.4374250998450518,2024,8,3,4.969813299576001,20,-0.8660254037844384,-0.5000000000000004,75.0,186.0,17.48,-3.0,-9.0,-2.9400000000000013,4.290459441148391,5.181783550292085,1.2710226984847748,-0.8182584303423668,1.2755976193300465
2024-09-01,python,python,psf/requests | pandas-dev/pandas | pallets/flask,3,44,1,0.82,0.82,143,376,70,10.47,16.23,168,1,high,21,post,1,0.4895104895104895,1.1748251748251748,2.629370629370629,0.67625,4.2626798770413155,5.1298987149230735,0.5293064571676195,2024,9,3,4.969813299576001,21,-1.0,-1.8369701987210297e-16,72.0,177.0,14.54,-2.0,-9.0,1.6900000000000013,4.2626798770413155,5.1298987149230735,1.2710226984847748,-0.777138792197484,1.2755976193300465
2024-10-01,python,python,psf/requests | pandas-dev/pandas | pallets/flask,3,45,1,0.82,0.82,140,372,73,10.82,16.23,180,1,high,22,post,1,0.5214285714285715,1.2857142857142858,2.657142857142857,0.67625,4.30406509320417,5.198497031265826,0.8436511335782226,2024,10,4,4.948759890378168,22,-0.8660254037844386,0.5000000000000001,70.0,168.0,16.23,3.0,12.0,0.0,4.30406509320417,5.198497031265826,1.1453279479779108,-0.7227042236056862,1.1712854054129658
2024-11-01,python,python,psf/requests | pandas-dev/pandas | pallets/flask,3,46,1,0.82,0.82,140,375,75,10.73,16.3,171,1,high,23,post,1,0.5357142857142857,1.2214285714285715,2.6785714285714284,0.6791666666666667,4.330733340286331,5.147494476813453,0.8214934542108318,2024,11,4,4.948759890378168,23,-0.5000000000000004,0.8660254037844384,73.0,180.0,16.23,2.0,-9.0,0.07000000000000028,4.330733340286331,5.147494476813453,1.1453279479779108,-0.6807034503576987,1.1712854054129658
2024-12-01,python,python,psf/requests | pandas-dev/pandas | pallets/flask,3,47,1,0.82,0.82,144,383,75,10.94,16.26,174,1,high,24,post,1,0.5208333333333334,1.2083333333333333,2.6597222222222223,0.6775000000000001,4.330733340286331,5.1647859739235145,0.869510350661092,2024,12,4,4.976733742420574,24,-2.4492935982947064e-16,1.0,75.0,171.0,16.3,0.0,3.0,-0.03999999999999915,4.330733340286331,5.1647859739235145,1.3129209486537297,-0.7176485749739836,1.309885971758897
2021-01-01,pytorch,pytorch,pytorch/pytorch | lightning-ai/pytorch-lightning,2,0,0,0.48,0.0,92,310,45,8.53,12.25,150,1,low,-23,pre,0,0.4891304347826087,1.6304347826086956,3.369565217391304,0.5104166666666666,3.828641396489095,5.017279836814924,-1.1038514954505405,2021,1,1,4.532599493153256,0,0.49999999999999994,0.8660254037844387,45.0,150.0,12.25,0.0,0.0,0.0,3.828641396489095,5.017279836814924,-0.8657880601319159,0.6736693101752375,-0.8906425213767701
2021-02-01,pytorch,pytorch,pytorch/pytorch | lightning-ai/pytorch-lightning,2,1,0,0.48,0.0,91,321,51,9.36,13.81,141,1,low,-22,pre,0,0.5604395604395604,1.5494505494505495,3.5274725274725274,0.5754166666666667,3.951243718581427,4.955827057601261,-0.4552707560483266,2021,2,1,4.5217885770490405,0,0.8660254037844386,0.5000000000000001,45.0,150.0,12.25,6.0,-9.0,1.5600000000000005,3.9512437185814275,4.955827057601261,-0.9076863103008707,0.9831733360048904,-0.9442067960605436
2021-03-01,pytorch,pytorch,pytorch/pytorch | lightning-ai/pytorch-lightning,2,2,0,0.48,0.0,92,336,51,9.47,13.26,138,1,low,-21,pre,0,0.5543478260869565,1.5,3.652173913043478,0.5525,3.951243718581427,4.9344739331306915,-0.5686275813679638,2021,3,1,4.532599493153256,0,1.0,6.123233995736766e-17,51.0,141.0,13.81,0.0,-3.0,-0.5500000000000007,3.9512437185814275,4.9344739331306915,-0.8657880601319159,1.2275925515617416,-0.8906425213767701
2021-04-01,pytorch,pytorch,pytorch/pytorch | lightning-ai/pytorch-lightning,2,3,0,0.48,0.0,91,325,47,9.82,12.69,141,1,low,-20,pre,0,0.5164835164835165,1.5494505494505495,3.5714285714285716,0.5287499999999999,3.871201010907891,4.955827057601261,-0.6262664974629507,2021,4,2,4.5217885770490405,0,0.8660254037844387,-0.49999999999999983,51.0,138.0,13.26,-4.0,3.0,-0.5700000000000003,3.871201010907891,4.955827057601261,-0.9076863103008707,1.0693287683084554,-0.9442067960605436
2021-05-01,pytorch,pytorch,pytorch/pytorch | lightning-ai/pytorch-lightning,2,4,0,0.48,0.0,90,304,46,8.57,14.04,142,1,low,-19,pre,0,0.5111111111111111,1.5777777777777775,3.3777777777777778,0.585,3.8501476017100584,4.962844630259907,-0.7905218148065583,2021,5,2,4.51085950651685,0,0.49999999999999994,-0.8660254037844387,47.0,141.0,12.69,-1.0,1.0,1.3499999999999996,3.8501476017100584,4.962844630259907,-0.9495845604698254,0.689766224882196,-0.9983564842443519
2021-06-01,pytorch,pytorch,pytorch/pytorch | lightning-ai/pytorch-lightning,2,5,0,0.48,0.0,87,307,50,9.97,13.69,146,1,low,-18,pre,0,0.5747126436781609,1.6781609195402298,3.528735632183908,0.5704166666666667,3.9318256327243257,4.990432586778736,-0.1783338160838311,2021,6,2,4.477336814478207,0,1.2246467991473532e-16,-1.0,46.0,142.0,14.04,4.0,4.0,-0.34999999999999964,3.9318256327243257,4.990432586778736,-1.0752793109766896,0.9856490668182114,-1.164449594873265
2021-07-01,pytorch,pytorch,pytorch/pytorch | lightning-ai/pytorch-lightning,2,6,0,0.48,0.0,87,306,47,8.69,11.63,148,1,low,-17,pre,0,0.5402298850574713,1.7011494252873562,3.5172413793103448,0.4845833333333333,3.871201010907891,5.003946305945459,-1.033524379248287,2021,7,3,4.477336814478207,0,-0.4999999999999998,-0.8660254037844388,50.0,146.0,13.69,-3.0,2.0,-2.0599999999999987,3.871201010907891,5.003946305945459,-1.0752793109766896,0.9631199164169918,-1.164449594873265
2021-08-01,pytorch,pytorch,pytorch/pytorch | lightning-ai/pytorch-lightning,2,7,0,0.48,0.0,87,308,50,8.27,11.91,148,1,low,-16,pre,0,0.5747126436781609,1.7011494252873562,3.5402298850574714,0.49625,3.9318256327243257,5.003946305945459,-1.0309766373121063,2021,8,3,4.477336814478207,0,-0.8660254037844384,-0.5000000000000004,47.0,148.0,11.63,3.0,0.0,0.27999999999999936,3.9318256327243257,5.003946305945459,-1.0752793109766896,1.0081782172194311,-1.164449594873265
2021-09-01,pytorch,pytorch,pytorch/pytorch | lightning-ai/pytorch-lightning,2,8,0,0.48,0.0,86,290,46,9.03,13.84,148,1,low,-15,pre,0,0.5348837209302325,1.7209302325581397,3.372093023255814,0.5766666666666667,3.8501476017100584,5.003946305945459,-0.5328094495169866,2021,9,3,4.465908118654584,0,-1.0,-1.8369701987210297e-16,50.0,148.0,11.91,-4.0,0.0,1.9299999999999997,3.8501476017100584,5.003946305945459,-1.1171775611456443,0.6786239008853142,-1.221074750084221
2021-10-01,pytorch,pytorch,pytorch/pytorch | lightning-ai/pytorch-lightning,2,9,0,0.48,0.0,85,291,48,9.54,13.34,139,1,low,-14,pre,0,0.5647058823529412,1.6352941176470588,3.4235294117647057,0.5558333333333333,3.8918202981106265,4.941642422609304,-0.4840212596244244,2021,10,4,4.454347296253507,0,-0.8660254037844386,0.5000000000000001,46.0,148.0,13.84,2.0,-9.0,-0.5,3.8918202981106265,4.941642422609304,-1.159075811314599,0.7794410784399908,-1.2783545458658288
2021-11-01,pytorch,pytorch,pytorch/pytorch | lightning-ai/pytorch-lightning,2,10,0,0.48,0.0,85,282,44,8.7,13.15,149,1,low,-13,pre,0,0.5176470588235295,1.7529411764705882,3.3176470588235296,0.5479166666666667,3.80666248977032,5.0106352940962555,-0.7920747049686943,2021,11,4,4.454347296253507,0,-0.5000000000000004,0.8660254037844384,48.0,139.0,13.34,-4.0,10.0,-0.1899999999999995,3.8066624897703196,5.0106352940962555,-1.159075811314599,0.5719078459205229,-1.2783545458658288
2021-12-01,pytorch,pytorch,pytorch/pytorch | lightning-ai/pytorch-lightning,2,11,0,0.48,0.0,83,291,45,9.53,11.73,148,1,low,-12,pre,0,0.5421686746987951,1.783132530120482,3.5060240963855422,0.48875,3.828641396489095,5.003946305945459,-0.718457678551705,2021,12,4,4.430816798843313,0,-2.4492935982947064e-16,1.0,44.0,149.0,13.15,1.0,-1.0,-1.42,3.828641396489095,5.003946305945459,-1.2428723116525084,0.9411336371097779,-1.3949398578389693
2022-01-01,pytorch,pytorch,pytorch/pytorch | lightning-ai/pytorch-lightning,2,12,0,0.48,0.0,84,288,46,10.24,13.11,138,1,low,-11,pre,0,0.5476190476190477,1.6428571428571428,3.4285714285714284,0.54625,3.8501476017100584,4.9344739331306915,-0.3491024948911253,2022,1,1,4.442651256490317,0,0.49999999999999994,0.8660254037844387,45.0,148.0,11.73,1.0,-10.0,1.379999999999999,3.8501476017100584,4.9344739331306915,-1.2009740614835538,0.7893236133218702,-1.336304295965506
2022-02-01,pytorch,pytorch,pytorch/pytorch | lightning-ai/pytorch-lightning,2,13,0,0.48,0.0,85,278,45,9.41,14.48,139,1,low,-10,pre,0,0.5294117647058824,1.6352941176470588,3.2705882352941176,0.6033333333333334,3.828641396489095,4.941642422609304,-0.4089986083915761,2022,2,1,4.454347296253507,0,0.8660254037844386,0.5000000000000001,46.0,138.0,13.11,-1.0,1.0,1.370000000000001,3.828641396489095,4.941642422609304,-1.159075811314599,0.47967085368964746,-1.2783545458658288
2022-03-01,pytorch,pytorch,pytorch/pytorch | lightning-ai/pytorch-lightning,2,14,0,0.48,0.0,85,291,47,9.1,13.06,145,1,low,-9,pre,0,0.5529411764705883,1.7058823529411764,3.4235294117647057,0.5441666666666667,3.871201010907891,4.983606621708336,-0.6365956069268186,2022,3,1,4.454347296253507,0,1.0,6.123233995736766e-17,45.0,139.0,14.48,2.0,6.0,-1.42,3.871201010907891,4.983606621708336,-1.159075811314599,0.7794410784399908,-1.2783545458658288
2022-04-01,pytorch,pytorch,pytorch/pytorch | lightning-ai/pytorch-lightning,2,15,0,0.48,0.0,88,292,45,9.06,13.47,132,1,low,-8,pre,0,0.5113636363636364,1.5,3.3181818181818183,0.56125,3.828641396489095,4.890349128221754,-0.8417648498985122,2022,4,2,4.48863636973214,0,0.8660254037844387,-0.49999999999999983,47.0,145.0,13.06,-2.0,-13.0,0.41000000000000014,3.828641396489095,4.890349128221754,-1.0333810608077347,0.57295599355951,-1.108464285618103
2022-05-01,pytorch,pytorch,pytorch/pytorch | lightning-ai/pytorch-lightning,2,16,0,0.48,0.0,88,310,47,9.13,12.36,141,1,low,-7,pre,0,0.5340909090909091,1.6022727272727273,3.522727272727273,0.515,3.871201010907891,4.955827057601261,-0.8576215432727405,2022,5,2,4.48863636973214,0,0.49999999999999994,-0.8660254037844387,45.0,132.0,13.47,2.0,9.0,-1.1100000000000012,3.871201010907891,4.955827057601261,-1.0333810608077347,0.9738724654721198,-1.108464285618103
2022-06-01,pytorch,pytorch,pytorch/pytorch | lightning-ai/pytorch-lightning,2,17,0,0.48,0.0,92,304,52,9.47,14.3,150,1,low,-6,pre,0,0.5652173913043478,1.6304347826086956,3.3043478260869565,0.5958333333333333,3.970291913552122,5.017279836814924,-0.2197751081242764,2022,6,2,4.532599493153256,0,1.2246467991473532e-16,-1.0,47.0,141.0,12.36,5.0,9.0,1.9400000000000013,3.970291913552122,5.017279836814924,-0.8657880601319159,0.5458408698552752,-0.8906425213767701
2022-07-01,pytorch,pytorch,pytorch/pytorch | lightning-ai/pytorch-lightning,2,18,0,0.48,0.0,94,305,54,9.57,12.69,152,1,low,-5,pre,0,0.574468085106383,1.6170212765957446,3.24468085106383,0.5287499999999999,4.007333185232471,5.030437921392435,-0.4326406457627615,2022,7,3,4.553876891600541,0,-0.4999999999999998,-0.8660254037844388,52.0,150.0,14.3,2.0,2.0,-1.6100000000000012,4.007333185232471,5.030437921392435,-0.7819915597940065,0.4288914457327565,-0.7852205197628641
2022-08-01,pytorch,pytorch,pytorch/pytorch | lightning-ai/pytorch-lightning,2,19,0,0.48,0.0,94,307,49,9.73,13.16,148,1,low,-4,pre,0,0.5212765957446809,1.574468085106383,3.265957446808511,0.5483333333333333,3.912023005428146,5.003946305945459,-0.4862623102885827,2022,8,3,4.553876891600541,0,-0.8660254037844384,-0.5000000000000004,54.0,152.0,12.69,-5.0,-4.0,0.47000000000000064,3.912023005428146,5.003946305945459,-0.7819915597940065,0.4705943411562907,-0.7852205197628641
2022-09-01,pytorch,pytorch,pytorch/pytorch | lightning-ai/pytorch-lightning,2,20,0,0.48,0.0,97,291,51,9.42,14.01,141,1,low,-3,pre,0,0.5257731958762887,1.4536082474226804,3.0,0.58375,3.951243718581427,4.955827057601261,-0.4959655980738138,2022,9,3,4.584967478670572,0,-1.0,-1.8369701987210297e-16,49.0,148.0,13.16,2.0,-7.0,0.8499999999999996,3.9512437185814275,4.955827057601261,-0.6562968092871423,-0.05069185163788312,-0.6311776310894861
2022-10-01,pytorch,pytorch,pytorch/pytorch | lightning-ai/pytorch-lightning,2,21,0,0.48,0.0,89,300,49,10.07,13.6,143,1,low,-2,pre,0,0.550561797752809,1.6067415730337078,3.3707865168539324,0.5666666666666667,3.912023005428146,4.969813299576001,-0.2634550629131836,2022,10,4,4.499809670330265,0,-0.8660254037844386,0.5000000000000001,51.0,141.0,14.01,-2.0,2.0,-0.41000000000000014,3.912023005428146,4.969813299576001,-0.9914828106387801,0.6760631011924652,-1.053104523633735
2022-11-01,pytorch,pytorch,pytorch/pytorch | lightning-ai/pytorch-lightning,2,22,0,0.48,0.0,98,292,52,9.33,12.71,141,1,low,-1,pre,0,0.5306122448979592,1.4387755102040816,2.979591836734694,0.5295833333333334,3.970291913552122,4.955827057601261,-0.7456962517807949,2022,11,4,4.59511985013459,0,-0.5000000000000004,0.8660254037844384,49.0,143.0,13.6,3.0,-2.0,-0.8899999999999988,3.970291913552122,4.955827057601261,-0.6143985591181876,-0.09069258806453766,-0.5808762127315844
2022-12-01,pytorch,pytorch,pytorch/pytorch | lightning-ai/pytorch-lightning,2,23,1,0.48,0.48,93,297,56,9.68,14.39,150,1,low,0,post,0,0.6021505376344086,1.6129032258064515,3.193548387096774,0.5995833333333334,4.04305126783455,5.017279836814924,-0.0343643511028169,2022,12,4,4.543294782270004,0,-2.4492935982947064e-16,1.0,52.0,141.0,12.71,4.0,9.0,1.6799999999999997,4.04305126783455,5.017279836814924,-0.8238898099629612,0.32866997124716657,-0.837651137617124
2023-01-01,pytorch,pytorch,pytorch/pytorch | lightning-ai/pytorch-lightning,2,24,1,0.48,0.48,97,307,56,10.15,15.65,149,1,low,1,post,0,0.5773195876288659,1.5360824742268042,3.1649484536082473,0.6520833333333333,4.04305126783455,5.0106352940962555,0.2693372147759481,2023,1,1,4.584967478670572,1,0.49999999999999994,0.8660254037844387,56.0,150.0,14.39,0.0,-1.0,1.2599999999999998,4.04305126783455,5.0106352940962555,-0.6562968092871423,0.27261306958374,-0.6311776310894861
2023-02-01,pytorch,pytorch,pytorch/pytorch | lightning-ai/pytorch-lightning,2,25,1,0.48,0.48,92,296,60,10.88,13.13,161,1,low,2,post,0,0.6521739130434783,1.75,3.217391304347826,0.5470833333333334,4.110873864173311,5.087596335232384,0.3850386517713344,2023,2,1,4.532599493153256,2,0.8660254037844386,0.5000000000000001,56.0,149.0,15.65,4.0,12.0,-2.5199999999999996,4.110873864173311,5.087596335232384,-0.8657880601319159,0.3754029494286587,-0.8906425213767701
2023-03-01,pytorch,pytorch,pytorch/pytorch | lightning-ai/pytorch-lightning,2,26,1,0.48,0.48,93,268,59,9.62,14.37,152,1,low,3,post,0,0.6344086021505376,1.6344086021505375,2.881720430107527,0.59875,4.0943445622221,5.030437921392435,0.0528642235716831,2023,3,1,4.543294782270004,3,1.0,6.123233995736766e-17,60.0,161.0,13.13,-1.0,-9.0,1.2399999999999984,4.0943445622221,5.030437921392435,-0.8238898099629612,-0.28252407673430235,-0.837651137617124
